0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
EURO FX - CHICAGO MERCANTILE EXCHANGE,240109,2024-01-09,099741,CME,00,099,714079,21104,459402,2451,460848,95296,25441,80190,64329,9007,28855,9980,3754,631650,669660,82429,44419,-4806,2390,3086,-72,350,2997,-497,-5847,-8997,842,-901,-994,-45,-3780,-3680,-1026,-1126,100.0,3.0,64.3,0.3,64.5,13.3,3.6,11.2,9.0,1.3,4.0,1.4,0.5,88.5,93.8,11.5,6.2,288,11,17,.,114,34,45,44,37,21,21,10,6,216,147,18.8,44.5,29.9,66.0,18.0,44.5,28.5,65.8,(CONTRACTS OF EUR 125,000),099741,CME ,099 ,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,240102,2024-01-02,099741,CME,00,099,718885,18714,456316,2523,460498,92299,25938,86037,73326,8165,29756,10974,3799,635430,673340,83455,45545,13258,507,22467,295,-352,-2851,640,14457,-2487,-3269,-208,1390,4,12074,16189,1184,-2931,100.0,2.6,63.5,0.4,64.1,12.8,3.6,12.0,10.2,1.1,4.1,1.5,0.5,88.4,93.7,11.6,6.3,290,12,13,.,114,32,46,50,34,21,23,12,6,221,145,18.6,43.4,29.2,65.2,17.8,43.4,27.8,65.0,(CONTRACTS OF EUR 125,000),099741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,241231,2024-12-31,299741,CME,00,099,30733,856,13218,0,15276,5296,997,1202,4170,10,0,0,0,18341,23691,12392,7042,-27,0,4,0,-56,-375,-3,0,246,0,0,0,0,-59,-128,32,101,100.0,2.8,43.0,0.0,49.7,17.2,3.2,3.9,13.6,0.0,0.0,0.0,0.0,59.7,77.1,40.3,22.9,26,.,.,0,13,.,5,.,5,.,0,0,0,18,14,27.7,61.8,42.2,72.1,27.2,61.7,40.5,72.0,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,241224,2024-12-24,299741,CME,00,099,30760,856,13214,0,15332,5671,1000,1202,3924,10,0,0,0,18400,23819,12360,6941,129,405,0,0,-47,-1577,0,0,1190,0,0,0,0,358,-387,-229,516,100.0,2.8,43.0,0.0,49.8,18.4,3.3,3.9,12.8,0.0,0.0,0.0,0.0,59.8,77.4,40.2,22.6,27,.,.,0,13,.,5,.,6,.,0,0,0,18,15,27.8,62.7,42.3,71.4,27.3,62.6,40.6,71.4,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,241217,2024-12-17,299741,CME,00,099,30631,451,13214,0,15379,7248,1000,1202,2734,10,0,0,0,18042,24206,12589,6425,-3832,-1504,3446,-51,-736,-760,-6,-39,-4714,-5,0,0,0,-2341,-2090,-1491,-1742,100.0,1.5,43.1,0.0,50.2,23.7,3.3,3.9,8.9,0.0,0.0,0.0,0.0,58.9,79.0,41.1,21.0,24,.,.,0,13,.,5,.,4,.,0,0,0,17,13,27.9,66.8,42.6,75.8,27.5,66.8,40.9,75.7,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,241210,2024-12-10,299741,CME,00,099,34463,1955,9768,51,16115,8008,1006,1241,7448,15,0,0,0,20383,26296,14080,8167,1343,0,8,51,-84,-1864,0,-144,1314,5,0,0,0,-172,-486,1515,1829,100.0,5.7,28.3,0.1,46.8,23.2,2.9,3.6,21.6,0.0,0.0,0.0,0.0,59.1,76.3,40.9,23.7,30,.,4,.,15,.,5,.,6,.,0,0,0,21,17,25.6,55.4,40.8,66.2,25.2,55.2,39.2,66.0,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,241203,2024-12-03,299741,CME,00,099,33120,1955,9760,0,16199,9872,1006,1385,6134,10,0,0,0,20555,26782,12565,6338,662,187,526,0,58,-1187,0,249,883,0,0,0,0,494,222,168,440,100.0,5.9,29.5,0.0,48.9,29.8,3.0,4.2,18.5,0.0,0.0,0.0,0.0,62.1,80.9,37.9,19.1,29,.,4,0,14,.,5,.,6,.,0,0,0,18,17,26.5,59.3,42.3,70.6,26.3,59.3,40.9,70.5,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,241126,2024-11-26,299741,CME,00,099,32458,1768,9234,0,16141,11059,1006,1136,5251,10,0,0,0,20061,26560,12397,5898,363,0,717,0,413,-1990,-3,-229,2818,10,0,0,0,191,1552,172,-1189,100.0,5.4,28.4,0.0,49.7,34.1,3.1,3.5,16.2,0.0,0.0,0.0,0.0,61.8,81.8,38.2,18.2,30,.,4,0,14,.,5,.,7,.,0,0,0,18,18,26.4,61.8,42.4,71.6,26.2,61.8,40.9,71.6,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,241119,2024-11-19,299741,CME,00,099,32095,1768,8517,0,15728,13049,1009,1365,2433,0,0,0,0,19870,25008,12225,7087,-787,0,-46,0,-87,363,0,-109,-1104,0,0,0,0,-196,-787,-591,0,100.0,5.5,26.5,0.0,49.0,40.7,3.1,4.3,7.6,0.0,0.0,0.0,0.0,61.9,77.9,38.1,22.1,26,.,.,0,14,.,5,.,4,0,0,0,0,17,14,26.7,65.3,42.5,73.1,26.5,65.3,40.9,73.1,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,241112,2024-11-12,299741,CME,00,099,32882,1768,8563,0,15815,12686,1009,1474,3537,0,0,0,0,20066,25795,12816,7087,784,0,-11,0,217,111,0,350,102,0,0,0,0,567,202,217,582,100.0,5.4,26.0,0.0,48.1,38.6,3.1,4.5,10.8,0.0,0.0,0.0,0.0,61.0,78.4,39.0,21.6,26,.,.,0,14,.,5,.,5,0,0,0,0,16,15,26.1,63.4,43.4,72.0,25.9,63.4,41.9,72.0,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,241105,2024-11-05,299741,CME,00,099,32098,1768,8574,0,15598,12575,1009,1124,3435,0,0,0,0,19499,25593,12599,6505,-389,349,55,0,-126,1467,-5,-34,-1134,0,0,0,0,184,383,-573,-772,100.0,5.5,26.7,0.0,48.6,39.2,3.1,3.5,10.7,0.0,0.0,0.0,0.0,60.7,79.7,39.3,20.3,26,.,.,0,14,.,5,.,5,0,0,0,0,16,15,26.7,64.4,43.2,73.1,26.5,64.4,41.8,73.1,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,241029,2024-10-29,299741,CME,00,099,32487,1419,8519,0,15724,11108,1014,1158,4569,0,0,0,0,19315,25210,13172,7277,912,268,63,0,-16,1844,0,559,-1038,0,0,0,0,811,869,101,43,100.0,4.4,26.2,0.0,48.4,34.2,3.1,3.6,14.1,0.0,0.0,0.0,0.0,59.5,77.6,40.5,22.4,26,.,.,0,14,.,6,.,5,0,0,0,0,16,16,25.9,62.1,41.7,70.9,25.5,62.1,40.3,70.9,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,241022,2024-10-22,299741,CME,00,099,31575,1151,8456,0,15740,9264,1014,599,5607,0,0,0,0,18504,24341,13071,7234,135,0,528,0,-373,131,-4,-14,-866,0,0,0,0,-391,-211,526,346,100.0,3.6,26.8,0.0,49.8,29.3,3.2,1.9,17.8,0.0,0.0,0.0,0.0,58.6,77.1,41.4,22.9,26,.,.,0,14,.,6,.,5,0,0,0,0,16,16,26.7,60.4,41.5,70.3,26.3,60.4,39.8,70.3,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,241015,2024-10-15,299741,CME,00,099,31440,1151,7928,0,16113,9133,1018,613,6473,0,0,0,0,18895,24552,12545,6888,407,0,4,0,5,22,0,104,-377,0,0,0,0,109,-351,298,758,100.0,3.7,25.2,0.0,51.3,29.0,3.2,1.9,20.6,0.0,0.0,0.0,0.0,60.1,78.1,39.9,21.9,26,.,.,0,15,.,6,.,5,0,0,0,0,17,15,26.8,63.3,41.9,73.1,26.4,63.3,40.2,73.1,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,241008,2024-10-08,299741,CME,00,099,31033,1151,7924,0,16108,9111,1018,509,6850,0,0,0,0,18786,24903,12247,6130,-186,0,-411,0,503,1554,9,28,-1066,0,0,0,0,540,86,-726,-272,100.0,3.7,25.5,0.0,51.9,29.4,3.3,1.6,22.1,0.0,0.0,0.0,0.0,60.5,80.2,39.5,19.8,26,.,.,0,15,.,6,.,5,0,0,0,0,17,15,27.1,65.2,42.4,75.2,26.7,65.2,40.7,75.2,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,241001,2024-10-01,299741,CME,00,099,31219,1151,8335,0,15605,7557,1009,481,7916,0,0,0,0,18246,24817,12973,6402,767,0,445,0,802,-304,0,-465,698,0,0,0,0,337,839,430,-72,100.0,3.7,26.7,0.0,50.0,24.2,3.2,1.5,25.4,0.0,0.0,0.0,0.0,58.4,79.5,41.6,20.5,26,.,.,0,14,.,5,.,5,0,0,0,0,16,15,27.0,61.9,42.1,73.2,26.5,61.9,40.4,73.2,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,240924,2024-09-24,299741,CME,00,099,30452,1151,7890,0,14803,7861,1009,946,7218,0,0,0,0,17909,23978,12543,6474,798,227,71,0,128,714,0,27,-24,0,0,0,0,382,761,416,37,100.0,3.8,25.9,0.0,48.6,25.8,3.3,3.1,23.7,0.0,0.0,0.0,0.0,58.8,78.7,41.2,21.3,26,.,.,0,14,.,5,.,5,0,0,0,0,16,15,25.5,62.7,41.0,72.0,25.0,62.7,39.3,72.0,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,240917,2024-09-17,299741,CME,00,099,29654,924,7819,0,14675,7147,1009,919,7242,0,0,0,0,17527,23217,12127,6437,-1301,924,2281,-1100,528,898,-40,91,-1521,-545,0,0,0,-142,-27,-1159,-1274,100.0,3.1,26.4,0.0,49.5,24.1,3.4,3.1,24.4,0.0,0.0,0.0,0.0,59.1,78.3,40.9,21.7,26,.,.,0,14,.,5,.,5,0,0,0,0,16,15,25.9,61.7,40.9,71.8,25.4,61.7,39.2,71.8,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,240910,2024-09-10,299741,CME,00,099,30955,0,5538,1100,14147,6249,1049,828,8763,545,0,0,0,17669,23244,13286,7711,-437,0,25,1008,-468,-40,0,-1827,-2258,-666,0,0,0,-1953,-1931,1516,1494,100.0,0.0,17.9,3.6,45.7,20.2,3.4,2.7,28.3,1.8,0.0,0.0,0.0,57.1,75.1,42.9,24.9,28,0,4,.,13,.,5,.,6,.,0,0,0,17,19,24.4,49.2,39.4,61.8,24.0,47.8,36.7,58.2,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,240903,2024-09-03,299741,CME,00,099,31392,0,5513,92,14615,6289,1049,2655,11021,1211,0,0,0,19622,25175,11770,6217,4165,0,-72,92,-341,4377,-7,2655,-1862,1211,0,0,0,3610,3739,555,426,100.0,0.0,17.6,0.3,46.6,20.0,3.3,8.5,35.1,3.9,0.0,0.0,0.0,62.5,80.2,37.5,19.8,29,0,4,.,14,.,5,.,7,.,0,0,0,18,19,27.7,50.0,44.4,64.9,27.7,50.0,42.0,62.5,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,240827,2024-08-27,299741,CME,00,099,27227,0,5585,0,14956,1912,1056,0,12883,0,0,0,0,16012,21436,11215,5791,-155,0,328,0,78,508,0,0,-1778,0,0,0,0,78,-942,-233,787,100.0,0.0,20.5,0.0,54.9,7.0,3.9,0.0,47.3,0.0,0.0,0.0,0.0,58.8,78.7,41.2,21.3,26,0,4,0,15,.,6,0,5,0,0,0,0,15,17,27.5,53.4,43.6,67.7,27.0,53.4,41.1,67.7,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,240820,2024-08-20,299741,CME,00,099,27382,0,5257,0,14878,1404,1056,0,14661,0,0,0,0,15934,22378,11448,5004,754,0,441,0,816,-1000,-288,0,1450,0,0,0,0,528,603,226,151,100.0,0.0,19.2,0.0,54.3,5.1,3.9,0.0,53.5,0.0,0.0,0.0,0.0,58.2,81.7,41.8,18.3,25,0,4,0,15,.,6,0,5,0,0,0,0,15,16,27.1,59.6,43.1,73.7,26.6,59.6,40.7,73.7,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,240813,2024-08-13,299741,CME,00,099,26628,0,4816,0,14062,2404,1344,0,13211,0,0,0,0,15406,21775,11222,4853,-1520,-618,851,0,-449,-8184,-3,-446,5429,0,0,0,0,-1516,-1907,-4,387,100.0,0.0,18.1,0.0,52.8,9.0,5.0,0.0,49.6,0.0,0.0,0.0,0.0,57.9,81.8,42.1,18.2,25,0,.,0,14,.,5,0,5,0,0,0,0,14,16,27.9,56.8,44.4,71.5,27.4,56.8,41.1,71.5,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,240806,2024-08-06,299741,CME,00,099,28148,618,3965,0,14511,10588,1347,446,7782,0,0,0,0,16922,23682,11226,4466,628,0,647,0,33,-1252,30,446,3870,0,0,0,0,509,3295,119,-2667,100.0,2.2,14.1,0.0,51.6,37.6,4.8,1.6,27.6,0.0,0.0,0.0,0.0,60.1,84.1,39.9,15.9,28,.,.,0,14,.,6,.,6,0,0,0,0,17,17,26.5,57.9,42.5,72.0,26.0,57.9,39.8,72.0,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,240730,2024-07-30,299741,CME,00,099,27520,618,3318,0,14478,11840,1317,0,3912,0,0,0,0,16413,20387,11107,7133,242,0,-6,0,406,0,0,0,204,-85,0,0,0,321,113,-79,129,100.0,2.2,12.1,0.0,52.6,43.0,4.8,0.0,14.2,0.0,0.0,0.0,0.0,59.6,74.1,40.4,25.9,25,.,.,0,14,.,6,0,5,0,0,0,0,16,15,26.9,54.7,43.2,65.7,26.4,54.7,40.4,65.7,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,240723,2024-07-23,299741,CME,00,099,27278,618,3324,0,14072,11840,1317,0,3708,85,0,0,0,16092,20274,11186,7004,-11,0,0,0,73,145,0,0,384,85,0,0,0,158,614,-169,-625,100.0,2.3,12.2,0.0,51.6,43.4,4.8,0.0,13.6,0.3,0.0,0.0,0.0,59.0,74.3,41.0,25.7,26,.,.,0,14,.,6,0,6,.,0,0,0,17,16,27.2,55.1,42.1,64.6,26.7,55.1,39.3,64.6,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,240716,2024-07-16,299741,CME,00,099,27289,618,3324,0,13999,11695,1317,0,3324,0,0,0,0,15934,19660,11355,7629,327,618,-3,0,100,-444,-25,0,408,0,0,0,0,693,-64,-366,391,100.0,2.3,12.2,0.0,51.3,42.9,4.8,0.0,12.2,0.0,0.0,0.0,0.0,58.4,72.0,41.6,28.0,25,.,.,0,14,.,6,0,5,0,0,0,0,16,15,27.3,54.6,42.2,63.9,26.8,54.6,39.4,63.9,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,240709,2024-07-09,299741,CME,00,099,26962,0,3327,0,13899,12139,1342,0,2916,0,0,0,0,15241,19724,11721,7238,-503,0,8,0,16,-681,17,0,-584,-85,0,0,0,-52,-1325,-451,822,100.0,0.0,12.3,0.0,51.6,45.0,5.0,0.0,10.8,0.0,0.0,0.0,0.0,56.5,73.2,43.5,26.8,23,0,.,0,14,.,6,0,4,0,0,0,0,15,14,27.5,56.9,42.5,66.7,27.0,56.9,39.6,66.7,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,240702,2024-07-02,299741,CME,00,099,27465,0,3319,0,13883,12820,1325,0,3500,85,0,0,0,15293,21049,12172,6416,959,0,-4,0,24,733,155,0,204,85,0,0,0,264,1173,695,-214,100.0,0.0,12.1,0.0,50.5,46.7,4.8,0.0,12.7,0.3,0.0,0.0,0.0,55.7,76.6,44.3,23.4,24,0,.,0,14,.,6,0,5,.,0,0,0,16,15,27.0,58.3,41.6,68.9,26.5,58.3,38.8,68.9,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,240625,2024-06-25,299741,CME,00,099,26506,0,3323,0,13859,12087,1170,0,3296,0,0,0,0,15029,19876,11477,6630,567,0,64,0,38,178,0,0,639,0,0,0,0,38,881,529,-314,100.0,0.0,12.5,0.0,52.3,45.6,4.4,0.0,12.4,0.0,0.0,0.0,0.0,56.7,75.0,43.3,25.0,24,0,.,0,14,.,5,0,5,0,0,0,0,15,14,27.9,57.7,42.6,67.3,27.3,57.7,40.6,67.3,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,240618,2024-06-18,299741,CME,00,099,25939,0,3259,0,13821,11909,1170,0,2657,0,0,0,0,14991,18995,10948,6944,-8459,-5201,-5678,0,425,3092,0,0,-2924,0,0,0,0,-4776,-5510,-3683,-2949,100.0,0.0,12.6,0.0,53.3,45.9,4.5,0.0,10.2,0.0,0.0,0.0,0.0,57.8,73.2,42.2,26.8,23,0,.,0,14,.,5,0,4,0,0,0,0,15,13,28.5,58.0,43.5,67.5,27.9,58.0,41.3,67.2,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,240611,2024-06-11,299741,CME,00,099,34398,5201,8937,0,13396,8817,1170,0,5581,0,0,0,0,19767,24505,14631,9893,2384,394,-575,0,-1327,381,77,0,-241,0,0,0,0,-856,-358,3240,2742,100.0,15.1,26.0,0.0,38.9,25.6,3.4,0.0,16.2,0.0,0.0,0.0,0.0,57.5,71.2,42.5,28.8,24,.,.,0,13,.,5,0,6,0,0,0,0,15,14,32.1,55.0,45.2,65.5,32.1,55.0,44.2,65.5,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,240604,2024-06-04,299741,CME,00,099,32014,4807,9512,0,14723,8436,1093,0,5822,0,0,0,0,20623,24863,11391,7151,316,124,55,0,73,363,0,0,543,-4,0,0,0,193,957,123,-641,100.0,15.0,29.7,0.0,46.0,26.4,3.4,0.0,18.2,0.0,0.0,0.0,0.0,64.4,77.7,35.6,22.3,26,.,.,0,15,.,4,0,6,0,0,0,0,16,14,33.4,59.0,47.9,71.1,33.4,59.0,46.4,71.1,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,240528,2024-05-28,299741,CME,00,099,31698,4683,9457,0,14650,8073,1093,0,5279,4,0,0,0,20430,23906,11268,7792,49,0,-231,0,61,64,-5,0,-899,0,0,0,0,56,-1071,-7,1120,100.0,14.8,29.8,0.0,46.2,25.5,3.4,0.0,16.7,0.0,0.0,0.0,0.0,64.5,75.4,35.5,24.6,26,.,.,0,15,.,4,0,6,.,0,0,0,17,14,33.2,58.4,47.8,68.7,33.2,58.4,46.4,68.7,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,240521,2024-05-21,299741,CME,00,099,31649,4683,9688,0,14589,8009,1098,0,6178,4,0,0,0,20374,24977,11275,6672,-201,63,-77,0,-6,-377,0,0,-890,4,0,0,0,61,-1340,-262,1139,100.0,14.8,30.6,0.0,46.1,25.3,3.5,0.0,19.5,0.0,0.0,0.0,0.0,64.4,78.9,35.6,21.1,26,.,.,0,15,.,4,0,6,.,0,0,0,17,14,33.0,58.3,47.6,71.3,33.0,58.3,46.3,71.3,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,240514,2024-05-14,299741,CME,00,099,31850,4620,9765,0,14595,8386,1098,0,7068,0,0,0,0,20313,26317,11537,5533,298,18,62,0,126,-1213,-2,0,1522,0,0,0,0,142,369,156,-71,100.0,14.5,30.7,0.0,45.8,26.3,3.4,0.0,22.2,0.0,0.0,0.0,0.0,63.8,82.6,36.2,17.4,26,.,.,0,15,.,4,0,6,0,0,0,0,16,14,32.5,60.4,47.1,74.5,32.4,60.4,45.8,74.5,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,240507,2024-05-07,299741,CME,00,099,31552,4602,9703,0,14469,9599,1100,0,5546,0,0,0,0,20171,25948,11381,5604,672,370,87,0,51,232,23,0,912,0,0,0,0,444,1254,228,-582,100.0,14.6,30.8,0.0,45.9,30.4,3.5,0.0,17.6,0.0,0.0,0.0,0.0,63.9,82.2,36.1,17.8,26,.,.,0,15,.,4,0,6,0,0,0,0,16,14,32.4,63.8,47.2,75.3,32.3,63.8,45.8,75.3,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,240430,2024-04-30,299741,CME,00,099,30880,4232,9616,0,14418,9367,1077,0,4634,0,0,0,0,19727,24694,11153,6186,-544,0,-148,0,-30,801,0,0,-1008,0,0,0,0,-30,-355,-514,-189,100.0,13.7,31.1,0.0,46.7,30.3,3.5,0.0,15.0,0.0,0.0,0.0,0.0,63.9,80.0,36.1,20.0,25,.,.,0,15,.,4,0,5,0,0,0,0,16,13,31.7,64.3,46.8,74.6,31.6,64.3,45.4,74.6,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,240423,2024-04-23,299741,CME,00,099,31424,4232,9764,0,14448,8566,1077,0,5642,0,0,0,0,19757,25049,11667,6375,551,0,18,0,-14,-293,0,0,1500,0,0,0,0,-14,1225,565,-674,100.0,13.5,31.1,0.0,46.0,27.3,3.4,0.0,18.0,0.0,0.0,0.0,0.0,62.9,79.7,37.1,20.3,24,.,.,0,15,.,4,0,4,0,0,0,0,16,12,31.4,62.4,45.8,76.3,31.2,62.4,45.0,76.3,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,240416,2024-04-16,299741,CME,00,099,30873,4232,9746,0,14462,8859,1077,0,4142,0,0,0,0,19771,23824,11102,7049,-360,-502,58,0,37,-19,-1,0,-631,0,0,0,0,-466,-593,106,233,100.0,13.7,31.6,0.0,46.8,28.7,3.5,0.0,13.4,0.0,0.0,0.0,0.0,64.0,77.2,36.0,22.8,24,.,.,0,15,.,4,0,4,0,0,0,0,16,12,31.9,62.7,46.5,73.8,31.6,62.7,45.9,73.7,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,240409,2024-04-09,299741,CME,00,099,31233,4734,9688,0,14425,8878,1078,0,4773,0,0,0,0,20237,24417,10996,6816,53,-56,34,0,306,219,-5,-436,-272,0,0,0,0,-191,-24,244,77,100.0,15.2,31.0,0.0,46.2,28.4,3.5,0.0,15.3,0.0,0.0,0.0,0.0,64.8,78.2,35.2,21.8,24,.,.,0,15,.,4,0,4,0,0,0,0,16,12,33.2,62.1,47.5,74.7,32.8,62.1,46.9,74.7,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,240402,2024-04-02,299741,CME,00,099,31180,4790,9654,0,14119,8659,1083,436,5045,0,0,0,0,20428,24441,10752,6739,-32,0,137,0,-83,32,-4,0,230,0,0,0,0,-87,395,55,-427,100.0,15.4,31.0,0.0,45.3,27.8,3.5,1.4,16.2,0.0,0.0,0.0,0.0,65.5,78.4,34.5,21.6,25,.,.,0,15,.,4,.,4,0,0,0,0,17,12,32.9,61.8,46.9,74.9,32.4,61.8,46.2,74.9,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,240326,2024-03-26,299741,CME,00,099,31212,4790,9517,0,14202,8627,1087,436,4815,0,0,0,0,20515,24046,10697,7166,265,0,633,0,-32,88,3,0,-746,0,0,0,0,-29,-22,294,287,100.0,15.3,30.5,0.0,45.5,27.6,3.5,1.4,15.4,0.0,0.0,0.0,0.0,65.7,77.0,34.3,23.0,25,.,.,0,15,.,4,.,4,0,0,0,0,17,12,32.8,61.3,47.1,73.6,32.3,61.3,45.9,73.6,(CONTRACTS OF EUR 125,000),299741,CME ,099 ,F10,FutOnly
